poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,foodT,cluster
B2094656D365A4FC469D,农家饭店(驼梁西南),,113.80448,38.72477,0311,中餐厅,2,0,餐饮,中式餐饮,2
B2094656D365A0FE459E,清秀山庄,,113.804,38.72393,0311,中餐厅,11,4,餐饮,中式餐饮,2
B2094656D364AAFA4198,驼梁人家,,113.80432,38.72454,0311,中餐厅,5,0,餐饮,中式餐饮,2
B2094751DB6FA0FC479B,五岳寨喜客之家,近郊灵寿县五岳寨景区内,113.84684,38.70802,0311,河北菜,0,0,餐饮,中式餐饮,2
B209475CD36EA7F94898,热河会馆,河北饭店附近,113.54963,38.71673,0311,中餐厅,0,0,餐饮,中式餐饮,2
B2094457D169A7F4419B,나타나길,河北省 石家庄市 카나리아에,114.51655,38.53741,0311,餐饮美食,1,1,餐饮,其它,2
B2094751DB6DA6FD4898,西柏坡纪念馆餐厅,近郊平山县,113.85972,38.40197,0311,河北菜,0,0,餐饮,中式餐饮,2
B2094757D765A0FD4192,聚贤酒家,辛集市小辛庄(近东方漂染厂),115.254791,38.094461,0311,四川菜,0,0,餐饮,中式餐饮,1
B2094457D16FA6FF4999,烟台,河北省 石家庄市 大悦城,114.37323,37.82768,0311,餐饮美食,1,1,餐饮,其它,3
B2094450D168A0FA459F,南佐会馆,河北省 石家庄市 二园区,114.365,37.8451,0311,餐饮美食,0,0,餐饮,其它,3
B2094757D76AA3F8479A,福瑞来芝麻酥,近郊王家井镇,115.3936,37.829153,0311,甜品店,0,0,餐饮,甜点饮品,1
B2094751DB6BA1FC449F,大众,近郊辛集市南智邱镇(近金三角饭店),115.24152,37.75495,0311,快餐厅,0,0,餐饮,小吃快餐,1
B2094751D265A2FF449D,阿娇小火锅,近郊赞皇县南门路西侧,114.28293,37.62244,0311,火锅店,0,0,餐饮,中式餐饮,3
B2094751DB6FA0F8429A,王建中农家乐,近郊平山县西沙岭猪圈沟原生态景区(近驼梁风景区),113.65252,38.61384,0311,快餐厅,0,0,餐饮,小吃快餐,2
B209475CD369A5F9419C,七汲鼎新全羊宴,平山县三汲乡七汲道口,113.750911,38.437174,0311,烧烤,0,0,餐饮,中式餐饮,2
B2094757D76BA2F54699,桥北饭店,近郊平山县小觉镇新桥路北政府路(近石驼加油站),113.72725,38.40116,0311,河北菜,0,0,餐饮,中式餐饮,2
B209475CD06DA5F94493,古月烧饼,平山县古月镇(近西柏坡),113.88566,38.28691,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,2
B209475CD36FA7F94993,清凉山滑雪场自助火锅,井陉矿区清凉山滑雪场内,114.02394,38.07048,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094456D069A6FA4698,大理岩生态家园,河北省 石家庄市 河北省石家庄市井陉县辛庄乡大理岩村,113.92713,38.09239,0311,餐饮美食,0,0,餐饮,其它,0
B2094757DA69A6F9489C,南湖酒家新合街店,新华路 与新合街交口,114.18007,37.72334,0311,日本料理,0,0,餐饮,国际餐饮,3
B2094757DA69A6F9479D,一麻一辣石家庄店,石家庄市 桥东东区四中路 中国盒子1楼（休门街口）,114.18007,37.72334,0311,休闲餐饮场所,41,4,餐饮,其它,3
B2094750D36BABF8479E,starbucks石家庄,建华南大街136号万达广场裕华西路15号万象天成中山西路11号乐汇城,114.18007,37.72334,0311,餐饮美食,1,0,餐饮,其它,3
B209475CD065A7FB4492,嘎嘣脆冰糖葫芦专卖店 赞皇店,赞皇县城,114.28293,37.62244,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,3
B2094757D46AA6FA4493,清凉山滑雪场自助火锅,近郊井陉矿区清凉山滑雪场内,114.69726,37.23032,0311,火锅店,0,0,餐饮,中式餐饮,3
B2094656D364A6F8439D,蒙自过桥米线,,114.38582,37.66078,0311,中餐厅,0,0,餐饮,中式餐饮,3
B2094656D364A6F9409B,蜂蜜小面包(康泰药房东北),,114.38631,37.66237,0311,糕饼店,0,0,餐饮,甜点饮品,3
B2094656D364A6FF4298,欣欣小吃,,114.38312,37.65974,0311,快餐厅,0,0,餐饮,小吃快餐,3
B2094656D364A6FF439B,新天利快餐,,114.38521,37.65912,0311,中餐厅,0,0,餐饮,中式餐饮,3
B2094656D364A6FF459A,衡水饭店,,114.38451,37.65395,0311,中餐厅,0,0,餐饮,中式餐饮,3
B2094656D364A6FF4593,钱雨饭店,,114.38404,37.65184,0311,中餐厅,0,0,餐饮,中式餐饮,3
B2094656D364A6FF499D,好吃来蛋糕大世界(同和堂药房南),,114.38586,37.65923,0311,糕饼店,1,0,餐饮,甜点饮品,3
B2094656D364A6F8409C,温州蛋糕房,,114.38719,37.65917,0311,糕饼店,0,0,餐饮,甜点饮品,3
B2094656D364A6FE4992,大胖涮锅No.359,,114.38555,37.66308,0311,火锅店,0,0,餐饮,中式餐饮,3
B2094656D364A6F8499D,吉果多魔幻冰淇淋馆,,114.38774,37.66274,0311,冷饮店,43,19,餐饮,甜点饮品,3
B2094656D364A6FF4093,美味步步高,,114.38536,37.66078,0311,糕饼店,1,0,餐饮,甜点饮品,3
B2094656D364A6FF4299,哥俩好饭店,,114.38298,37.65975,0311,中餐厅,1,0,餐饮,中式餐饮,3
B2094656D364A6F84399,沧州五香鸡,,114.38574,37.65981,0311,餐饮美食,3,1,餐饮,其它,3
B209475CD068A5FE459D,英如饭店,辛集市彭六佐村西公路,115.15663,37.82549,0311,火锅店,0,0,餐饮,中式餐饮,1
B209475CD369A3F5449E,常好饭店,辛集市233省道(高速路口),115.2280831,37.8666469,0311,火锅店,0,0,餐饮,中式餐饮,1
B2094757D56FA7FB489D,南坪小镇,中国河北省鹿泉市南佃线,114.41276015,37.90100559,0311,中餐厅,33,11,餐饮,中式餐饮,0
B2094450D664A4F84999,HILIFE养生火锅,山前大道与S232（京赞公路）交叉口往南，过龙泉花园再往南2KM,114.31066861,37.94977197,0311,餐饮美食,0,0,餐饮,其它,0
B209475CD069A4F4469E,顺通饭店,元氏县装院路(鹿泉交界处),114.40987,37.89289,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB68AAFC449F,地锅炖鸡家常菜,东昌府区湖西路口(区法院南侧),114.375534,37.92712,0311,餐饮美食,0,0,餐饮,其它,0
B2094450D169A1FE499D,明悦大酒店,河北省 石家庄市 石家庄新华路与泰华街交叉口,114.40402,37.8839,0311,餐饮美食,0,0,餐饮,其它,0
B2094457D16FA1FE439D,奶糖,河北省 石家庄市 石家庄,114.40605,37.88536,0311,餐饮美食,0,0,餐饮,其它,0
B2094450D668A2FC419E,青岛,河北省 石家庄市 丰海区,114.46922,37.97641,0311,餐饮美食,0,0,餐饮,其它,0
B2094450D06CA0F9429A,隆丰阁饭店,河北省 石家庄市 栾城县吴家屯村北口,114.52146,37.93506,0311,餐饮美食,1,1,餐饮,其它,0
B2094757D66CA1F4449A,光明渔港,石家庄友谊大街裕华路口,114.51297106,37.951523725,0311,餐饮美食,53,13,餐饮,其它,0
B2094757D768A6FD4392,顺路驴肉店,元氏县殷村经元路装院路,114.471715,37.841409,0311,餐饮美食,53,20,餐饮,其它,3
B2094656D364A1FB469B,(石家庄南服务区)餐厅,,114.42932,37.94544,0311,中餐厅,15,2,餐饮,中式餐饮,0
B2094457D16EA6FB429F,威尼斯水世界,河北省 石家庄市 石家庄体育大街,114.52934,37.90222,0311,餐饮美食,0,0,餐饮,其它,0
B209475CD06DA4F9459E,串串香,红旗大街(近锦山城),114.46962,37.93041,0311,火锅店,0,0,餐饮,中式餐饮,0
B209475CD365A1FE4993,鸟天下野味庄园,裕翔街东尹村西口,114.50899,37.96426,0311,火锅店,0,0,餐饮,中式餐饮,0
B209475CD36FA6FC449C,吉祥馄饨,红旗大街(南二环口),114.46962,37.93041,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0
B2094753D36CA1F9449A,麦克风宫家庄店,康富街小广场西侧,114.469572,37.97869,0311,冷饮店,0,0,餐饮,甜点饮品,0
B2094753D36CA6F84693,麦西尔西饼屋三店,桥园路13号,114.466433,37.976957,0311,糕饼店,0,0,餐饮,甜点饮品,0
B2094751DB68ABF8419F,喜得福面馆,桥西区红旗大街(近新石中路),114.46962,37.93041,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB69A6FA469D,京东食府,桥西区红旗大街(裕华路口),114.46962,37.93041,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094757D56FA7FC499F,梦味思饭店,中国河北省石家庄市区康富街,114.46964762,37.97843804,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094757D56FA5FD439D,福建沙县小吃(新世纪小区东),中国河北省石家庄市区康富街,114.46962023,37.97863824,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094757D56FA5FA479F,老四川饭店(祥和路),中国河北省石家庄市区祥和路,114.46663764,37.97821506,0311,四川菜,0,0,餐饮,中式餐饮,0
B2094656D364A0F8469D,栾城大酒楼,,114.65307,37.88808,0311,综合酒楼,40,15,餐饮,中式餐饮,3
B2094656D364A0FE499F,天府会馆,,114.65697,37.8921,0311,中餐厅,71,28,餐饮,中式餐饮,3
B2094656D364A0FF419D,四川酒家(鑫源路),,114.64854,37.88723,0311,四川菜,37,6,餐饮,中式餐饮,3
B2094656D364A0F8449F,神峰茶楼,,114.66163,37.88866,0311,茶艺馆,9,5,餐饮,甜点饮品,3
B2094656D364A0FE479D,普天和,,114.64897,37.89093,0311,中餐厅,2,0,餐饮,中式餐饮,3
B2094656D364A0FF429D,顺和园,,114.65139,37.8875,0311,中餐厅,15,9,餐饮,中式餐饮,3
B2094656D364A0F8429D,西街快餐,,114.65763,37.88603,0311,中餐厅,10,1,餐饮,中式餐饮,3
B2094757D56FA1FF409E,啊美妮饭店,中国河北省栾城县鑫源路,114.64902344,37.88770209,0311,中餐厅,6,5,餐饮,中式餐饮,3
B2094656D364A0FF4699,重庆酒家,,114.65048,37.88468,0311,四川菜,6,3,餐饮,中式餐饮,3
B2094656D364A0F84399,吉祥西饼屋,,114.65565,37.88734,0311,糕饼店,7,1,餐饮,甜点饮品,3
B2094656D364A0F8469B,铁锅大鲶鱼,,114.65453,37.88821,0311,中餐厅,2,0,餐饮,中式餐饮,3
B2094656D364A0F84898,富丽华快餐,中山东路,114.64807,37.88759,0311,中餐厅,3,3,餐饮,中式餐饮,3
B2094455DA6AABF54792,乐派客,河北省 石家庄市 栾城县新开街,114.66081,37.88996,0311,餐饮美食,0,0,餐饮,其它,3
B2094455DA6AA2FB4099,佐美庄园,河北省 石家庄市 石家庄市高新区,114.64093,37.9601,0311,餐饮美食,1,0,餐饮,其它,0
B2094454D164A5F5429C,密密,河北省 石家庄市 新华区,114.72148,37.84137,0311,餐饮美食,0,0,餐饮,其它,3
B209475CD06DA5FA4192,米莎贝尔 金方城店,栾城金方城底商(惠安小区对面),114.64718,37.8923,0311,甜品店,0,0,餐饮,甜点饮品,3
B209475CD06DA4F94893,剧场大盘鸡,栾城县华兴街(近联通公司),114.648,37.88904,0311,快餐厅,0,0,餐饮,小吃快餐,3
B2094753D76AA0FA469E,缘聚德红焖羊肉(栾城店),石家庄市栾城县政府人民广场华兴街(宏远路口),114.648328,37.900278,0311,中餐厅,1,0,餐饮,中式餐饮,0
B2094450D669A7FC4899,星之翼咖吧,河北省 石家庄市 石家庄栾城,114.66185,37.90184,0311,餐饮美食,0,0,餐饮,其它,0
B2094450D064ABFB449E,金钟仁街,河北省 石家庄市 hj,114.65674,37.89462,0311,餐饮美食,1,0,餐饮,其它,3
B2094450D068A0FB4893,渝新干锅鸭头,河北省 石家庄市 西街花园,114.65298,37.89635,0311,餐饮美食,1,0,餐饮,其它,3
B2094751DB6FA7FD439A,农家饺子馆,近郊栾城县窦妪工业区三农公司对面(近107国道),114.62065,37.89973,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB6FA4FD479D,侯氏涮园(栾城店),近郊栾城县新开街(汇源路口西南侧),114.654,37.89211,0311,火锅店,0,0,餐饮,中式餐饮,3
B2094751DB68A6F4469C,柏林美食城,近郊赵县南外环(柏林街口东南角),114.63726,37.8692,0311,河北菜,0,0,餐饮,中式餐饮,3
B2094751DB6AA7FB4398,祥福园蛋糕,近郊栾城县宏达路,114.66076,37.89975,0311,甜品店,0,0,餐饮,甜点饮品,3
B2094757D76AA2FA4399,新疆大盘鸡,栾城县城中心(近福强路),114.648318,37.9002,0311,清真餐馆,0,0,餐饮,中式餐饮,0
B2094757D76AA7F84393,山国饮艺 藁城店,昌盛街信誉楼南侧,114.7302192,37.9646278,0311,茶艺馆,0,0,餐饮,甜点饮品,0
B2094757D76BA1FC4298,小食堂,近郊宏达路(近万利福),114.64585,37.8943,0311,快餐厅,0,0,餐饮,小吃快餐,3
B2094757D765A5F9459E,杨麻子大饼,近郊栾城县新开大街(汇源路口北侧),114.65584,37.88505,0311,河北菜,0,0,餐饮,中式餐饮,3
B2094656D364A0FE4793,巴国布衣风味酒家,,114.64983,37.89103,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,3
B2094656D364A0FE489C,大胖涮锅栾城连锁店,,114.65316,37.89136,0311,火锅店,2,2,餐饮,中式餐饮,3
B2094450D06FA7F5459B,兔子家的美食屋,河北省 石家庄市 微信:1992582241,114.65589,37.90556,0311,餐饮美食,0,0,餐饮,其它,0
B2094457D06EA3FB4893,北京市,河北省 石家庄市 海淀区,114.66836,37.88806,0311,餐饮美食,1,1,餐饮,其它,3
B2094656D364A0F8409B,好运来蛋糕房,,114.65813,37.88574,0311,糕饼店,0,0,餐饮,甜点饮品,3
B2094656D364A0F8419B,稻花香糕点屋,,114.66057,37.88607,0311,糕饼店,0,0,餐饮,甜点饮品,3
B2094656D364A0F84199,丽缘酒楼,,114.66117,37.88617,0311,综合酒楼,0,0,餐饮,中式餐饮,3
B2094656D364A0F8439C,特色老赵州,,114.65602,37.888,0311,中餐厅,0,0,餐饮,中式餐饮,3
B2094656D364A0F84693,顿顿香,,114.65146,37.88793,0311,中餐厅,0,0,餐饮,中式餐饮,3
B2094457D16CA5FC419E,StarBucks,河北省 石家庄市 河北省石家庄市,114.00872,38.01276,0311,餐饮美食,0,0,餐饮,其它,0
B2094457D169A6FC459F,青青缘火锅城,河北省 石家庄市 井陉县,114.13976,38.03283,0311,餐饮美食,1,1,餐饮,其它,0
B2094656D364A1FA499C,(井陉服务区)快餐厅,,114.06587,37.98883,0311,中餐厅,5,2,餐饮,中式餐饮,0
B2094751DB6FA2FC4798,锦山宾馆餐厅,近郊井陉县锦山风景区锦山宾馆内,114.07795,38.00089,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094751DB6FA5F5479E,金雨食坊干锅鸭,近郊井陉县汽车站西侧(近火车站),114.07795,38.00089,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094751DB6DA0FE419E,千喜龙虾,桥西区西郊公园,114.14894,38.03217,0311,烧烤,0,0,餐饮,中式餐饮,0
B2094757D46AA6FC4993,金雨食坊干锅鸭,井陉县汽车站西侧(近火车站),114.145385,38.031925,0311,中餐厅,0,0,餐饮,中式餐饮,0
B2094757D765A5F84198,锦山宾馆餐厅,井陉县锦山风景区锦山宾馆内,114.145385,38.031925,0311,中餐厅,1,0,餐饮,中式餐饮,0
B2094751DB6EAAF5429C,立禾真味酸汤鱼,裕华区国际大道57-5号,114.29132,37.9846,0311,火锅店,0,0,餐饮,中式餐饮,0
B209475CD36FA7FC469D,聚贤酒家,辛集市小辛庄(近东方漂染厂),115.29229,37.91783,0311,四川菜,0,0,餐饮,中式餐饮,1
B209475CD36FA6FC4592,永和大王,辛集市,115.29229,37.91783,0311,快餐厅,0,0,餐饮,小吃快餐,1
B209475CD36EA4F44899,圣帝凯莱大酒店中餐厅,辛集市市府东大街58号近教育路,115.2326692,37.9427513,0311,广东菜,0,0,餐饮,中式餐饮,1
B2094751DB6AA6FA429B,迷你西饼屋,近郊辛集市旧城镇(近307国道),115.3934,38.00748,0311,甜品店,2,1,餐饮,甜点饮品,1
B2094752D26CAAFC4393,柳润庄园,近郊辛集市双柳树,115.29653,37.95482,0311,河北菜,27,14,餐饮,中式餐饮,1
B2094656D365A0FC4392,辛晋饭店,,115.22071,37.98241,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D365A0F84299,地锅美食,,115.219,37.9829,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094456D06BA3F4439C,骄龙豆捞,河北省 石家庄市 辛集市,115.26946,37.93792,0311,餐饮美食,1,1,餐饮,其它,1
B2094456D06BA3F44192,江龙豆捞,河北省 石家庄市 辛集市,115.26946,37.94138,0311,餐饮美食,0,0,餐饮,其它,1
B2094656D365A7F94598,辛集第一碗,,115.21866,37.98297,0311,中餐厅,3,0,餐饮,中式餐饮,1
B2094450D16DA3FC4199,浔阳楼,河北省 石家庄市 苏州昆山市,115.24305,37.95036,0311,餐饮美食,0,0,餐饮,其它,1
B2094457D06AA6F54892,鱼,河北省 石家庄市 中国,115.22399,38.0122,0311,餐饮美食,0,0,餐饮,其它,1
B2094454D16BA4FF4792,爱到眉心皱。,河北省 石家庄市 石家庄,114.94672,38.12102,0311,餐饮美食,0,0,餐饮,其它,1
B2094454D16AA4FC499D,影星,河北省 石家庄市 石家庄,114.91595,38.16356,0311,餐饮美食,0,0,餐饮,其它,1
B209475CD069A4F4479B,聚福祥饺子,藁城市市府路117号(东城小学对面),114.85676,38.03546,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,1
B209475CD06DA5F94799,米莎贝尔 无极店,无极县正义街(近无极路),114.96926,38.17447,0311,甜品店,0,0,餐饮,甜点饮品,1
B2094757D76BAAFB409C,老北京冰糖葫芦,迎宾大道376-1号北国超市门口,114.8936694,38.0290859,0311,糕饼店,18,9,餐饮,甜点饮品,1
B2094656D368A0F9459A,桃园山珍,,114.96694,38.17707,0311,综合酒楼,23,3,餐饮,中式餐饮,1
B2094757D56FA2F54893,紫城饭店,中国河北省晋州市G307,114.98226915,38.0248744,0311,中餐厅,9,0,餐饮,中式餐饮,1
B2094656D364A2F8409D,圆梦蛋糕,,114.8587,38.03233,0311,糕饼店,0,0,餐饮,甜点饮品,1
B2094656D364A2F4429B,家家福美食园,,114.86209,38.03588,0311,中餐厅,3,2,餐饮,中式餐饮,1
B2094450D164A1FA4992,小楠,河北省 石家庄市 马古庄军辉饭店西行200米,114.91342,38.16302,0311,餐饮美食,0,0,餐饮,其它,1
B2094656D364A2F8419E,万顺快餐,,114.85733,38.03228,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2F8449E,九门清真饭店,,114.85259,38.03639,0311,清真餐馆,171,3,餐饮,中式餐饮,1
B2094656D364A2F8449C,东悦腊肉面,,114.85253,38.03705,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2F84493,金源茶社,,114.85236,38.03892,0311,茶艺馆,0,0,餐饮,甜点饮品,1
B2094656D364A2FB479C,东街一绝砂锅居,,114.85404,38.03543,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2FB4792,上海香菲蛋糕世界连锁分店(市府东路),,114.85427,38.03542,0311,糕饼店,0,0,餐饮,甜点饮品,1
B2094656D364A2FB489C,五元川菜馆,,114.85562,38.03543,0311,四川菜,0,0,餐饮,中式餐饮,1
B2094656D364A2F4409A,老李板面馆,,114.85948,38.03549,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D368A0F94699,新疆米泉牧园饭庄,,114.95887,38.17622,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2FF4798,小小蒸碗骨头馆,,114.85889,38.03086,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2FF499B,百姓放心包子第四厅,,114.85939,38.03269,0311,餐饮美食,0,0,餐饮,其它,1
B2094656D364A2FF4999,昌盛宴会厅,,114.85921,38.03875,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2FF499C,鑫圆美食城,,114.85879,38.03759,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2F8409B,福仁居,,114.85879,38.03694,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094751DB65AAFE4092,齐洽蜀香饭店,近郊无极县齐洽旧转鼓区门口,114.96265,38.12618,0311,四川菜,1,1,餐饮,中式餐饮,1
B2094757D56FA2FF4692,顺兴羊肉馆,中国河北省藁城市S234,114.95218045,38.03820855,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094757D56FA1FB4299,麒麟酒家,中国河北省藁城市,114.86532986,38.03599284,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094757D768A6F9419F,奥尔良烤鸡,迎宾大道376-1号北国超市内,114.8936694,38.0290859,0311,烧烤,0,0,餐饮,中式餐饮,1
B2094757D769A7FC409B,周黑鸭 迎宾大道店,迎宾大道376-1号北国超市内,114.8936694,38.0290859,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,1
B2094757D76AA3F9499E,香掉渣烧饼,迎宾大道376-1号北国超市内,114.8936694,38.0290859,0311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,1
B2094757D76BA1FC429C,百特鸡煲,桥东区胜利路178号(冀兴花园对面),114.85908,38.03216,0311,火锅店,0,0,餐饮,中式餐饮,1
B2094757D765A0FF4492,鹏辉鸡煲之家,近郊藁城市市府东路(东城幼儿园对面),114.8668,38.03627,0311,河北菜,0,0,餐饮,中式餐饮,1
B2094656D368A0F94493,天成酒家,,114.96755,38.17713,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094457D16BA3FC409A,香格里拉,河北省 石家庄市 亚龙湾,114.96319,38.16342,0311,餐饮美食,1,1,餐饮,其它,1
B2094656D364A2F4409E,上海蛋糕面包房分店,,114.8602,38.0355,0311,糕饼店,1,0,餐饮,甜点饮品,1
B2094656D364A2F44092,藁兰拉面,,114.8607,38.0355,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2F44093,满意快餐馆,,114.86109,38.03551,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2F44192,阿辉餐馆,,114.86271,38.03589,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2F4429E,布衣阁快餐厅,,114.86101,38.03588,0311,中餐厅,0,0,餐饮,中式餐饮,1
B2094656D364A2F4429F,吉源蛋糕房,,114.86098,38.03588,0311,糕饼店,0,0,餐饮,甜点饮品,1
B2094656D364A2F44399,保定府,,114.8579,38.03583,0311,综合酒楼,0,0,餐饮,中式餐饮,1
B2094656D364A2F4449B,大拇指蛋糕房,,114.85684,38.03582,0311,糕饼店,0,0,餐饮,甜点饮品,1
B2094457D36FA5FF4598,三十一种口味冰淇凌店,河北省 石家庄市 刚果布拉柴维尔,114.8677,38.03757,0311,餐饮美食,0,0,餐饮,其它,1
B2094751DB65A1F5479D,川江府,桥东区平安大街(栗中路东侧),115.21615,38.0386,0311,四川菜,0,0,餐饮,中式餐饮,1
B2094751DB65A6F54492,紫韵阁粗粮馆,桥东区平安大街东侧(近中基礼域),115.21615,38.0386,0311,餐饮美食,0,0,餐饮,其它,1
B2094757D768A0FD469B,洪财烤肉,平安大街与中山路交叉口市招待处院内(近世纪公园),115.2161573,38.0386079,0311,烧烤,0,0,餐饮,中式餐饮,1
B2094757D56FA7F4449F,小肥羊(西苑街),西苑街130,115.19682753,38.17933187,0311,火锅店,54,23,餐饮,中式餐饮,1
B2094656D364A1FA489F,(辛集服务区)餐厅(1),,115.20251,38.0233,0311,中餐厅,9,1,餐饮,中式餐饮,1
B2094450D16DABF84399,河北省晋州市海滩村浩冲饭店,河北省 石家庄市 河北省晋州市海滩村集市东北角,115.18836,38.08849,0311,餐饮美食,0,0,餐饮,其它,1
B209475CD069A4F44993,心岛怡岸养生餐厅,平山县温塘温塘路1号,113.99516,38.26433,0311,中餐厅,0,0,餐饮,中式餐饮,2
B209475CD36FA6FC429E,白鹿温泉餐厅,平山县温塘镇(近西柏坡),113.97354,38.26729,0311,河北菜,0,0,餐饮,中式餐饮,2
B2094757D76BA1FE4892,平山县旅游服务中心,近郊平山县温塘镇(近温塘镇政府),113.99657,38.26633,0311,河北菜,0,0,餐饮,中式餐饮,2
B2094454D16FA3FC4493,胡欣月,河北省 石家庄市 香港街九龙区,114.20473,38.25908,0311,餐饮美食,0,0,餐饮,其它,2
B209475CD068A7F94892,福盛庄园,平山县电厂路南义洋村南,114.22416,38.25075,0311,河北菜,0,0,餐饮,中式餐饮,2
B209475CD069A4F44792,香乐基,平山县冶河东路,114.20465,38.25716,0311,快餐厅,0,0,餐饮,小吃快餐,2
B209475CD069A4F5419B,米莎贝尔 平山县店,平山县建设北大街28号,114.1839,38.26431,0311,甜品店,0,0,餐饮,甜点饮品,2
B209475CD06EA5FF4292,万溢香,平山县东川街,114.21414,38.25815,0311,河北菜,0,0,餐饮,中式餐饮,2
B209475CD36FA7FF429D,五洲饭店,平山县桥西建设北大街6号(近县政府),114.18426,38.26117,0311,河北菜,0,0,餐饮,中式餐饮,2
B2094456D064AAFE449B,北京市,河北省 石家庄市 海淀区成府路,114.21969,38.25178,0311,餐饮美食,3,2,餐饮,其它,2
B2094457D56BAAF4429D,iphone 6,河北省 石家庄市 中山路,114.25568,38.18954,0311,餐饮美食,0,0,餐饮,其它,2
B209475CD068ABFF4599,井陉服务区餐厅,京昆高速(近井陉西收费站),114.37371,38.13366,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094751DB6EA6FD4293,街边面条,桥西区友谊大街(工农路口),114.38896,38.1528,0311,餐饮美食,0,0,餐饮,其它,0
B2094751DB6DA2F8479F,梓竹林,桥西区友谊大街祥隆泰2楼,114.38896,38.1528,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094757D46CABF9459F,百尺杆饺子,近郊鹿泉市李村,114.347747,38.195696,0311,中餐厅,40,28,餐饮,中式餐饮,2
B2094757D46AA6FC4693,军琪土巴人火锅,桥西区友谊大街(中山路口),114.38896,38.1528,0311,火锅店,0,0,餐饮,中式餐饮,0
B2094757D768A6FA4298,意大利冰淇淋店,桥西区友谊大街(近水上公园),114.38896,38.1528,0311,甜品店,0,0,餐饮,甜点饮品,0
B2094757D768A6FA429E,钟家庄缸炉烧饼,桥西区友谊大街(钟家庄街口),114.38896,38.1528,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094757D76AA3F9419C,老六烧烤,桥西区友谊大街,114.38896,38.1528,0311,东北菜,0,0,餐饮,中式餐饮,0
B2094757D76AA3F5479A,成都锅魁小吃,桥西区友谊大街(工农路口),114.38896,38.1528,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094757D76AA0F4429C,小天地,桥西区友谊大街(近联盟路),114.38896,38.1528,0311,快餐厅,0,0,餐饮,小吃快餐,0
B2094757D765A0FC4792,托福酒家,桥西区友谊大街(近高教区),114.38896,38.1528,0311,河北菜,0,0,餐饮,中式餐饮,0
B2094454D16DA0FB449F,趣捞料理火锅,河北省 石家庄市 藁城机场路与正无路交叉口南行三十米路西,114.720993,38.133628,0311,餐饮美食,0,0,餐饮,其它,0
B209475CD06BA3F54898,远洋城MALL美食城,中山路(长征街口),114.68872,38.26875,0311,河北菜,0,0,餐饮,中式餐饮,2
B209475CD064A3FF459E,肯德基 翟营大街店,中山路(翟营大街口),114.68872,38.26875,0311,快餐厅,0,0,餐饮,小吃快餐,2
B209475CD068A0F84592,老五饭店,藁城市204省道,114.74464,38.12131,0311,烧烤,0,0,餐饮,中式餐饮,0
B2094757D46EA0F8499D,新食界美食天地,长安区中山路东尚MALL4楼美食广场(人民广场东侧),114.68872,38.26875,0311,快餐厅,0,0,餐饮,小吃快餐,2
B2094757D46AA1F9469C,天津糖敦葫芦,长安区中山路(近博物馆),114.68872,38.26875,0311,快餐厅,0,0,餐饮,小吃快餐,2
